step,epoch,loss,lr
478,3,0.57552546,1.61e-05
479,3,0.54409754,1.61e-05
480,3,0.53015280,1.61e-05
481,3,0.57465535,1.62e-05
482,3,0.66660511,1.62e-05
483,3,0.65202904,1.62e-05
484,3,0.60307890,1.63e-05
485,3,0.66550857,1.63e-05
486,3,0.59681463,1.63e-05
487,3,0.55958366,1.64e-05
488,3,0.55150634,1.64e-05
489,3,0.59337497,1.64e-05
490,3,0.66397101,1.65e-05
491,3,0.58560652,1.65e-05
492,3,0.63189471,1.65e-05
493,3,0.60642594,1.66e-05
494,3,0.59300488,1.66e-05
495,3,0.60761476,1.66e-05
496,3,0.68142462,1.67e-05
497,3,0.61577606,1.67e-05
498,3,0.64693153,1.67e-05
499,3,0.62369263,1.68e-05
500,3,0.53260964,1.68e-05
501,3,0.62507308,1.68e-05
502,3,0.59336805,1.69e-05
503,3,0.61505485,1.69e-05
504,3,0.54660535,1.69e-05
505,3,0.54101127,1.7e-05
506,3,0.55380893,1.7e-05
507,3,0.58279383,1.7e-05
508,3,0.58894479,1.71e-05
509,3,0.57379395,1.71e-05
510,3,0.59100783,1.71e-05
511,3,0.58931023,1.72e-05
512,3,0.56918889,1.72e-05
513,3,0.57766068,1.72e-05
514,3,0.52553618,1.73e-05
515,3,0.64891112,1.73e-05
516,3,0.59858155,1.73e-05
517,3,0.69855803,1.74e-05
518,3,0.57633042,1.74e-05
519,3,0.58582568,1.74e-05
520,3,0.48012719,1.75e-05
521,3,0.57420236,1.75e-05
522,3,0.62219059,1.75e-05
523,3,0.54049426,1.76e-05
524,3,0.61230886,1.76e-05
525,3,0.59529203,1.76e-05
526,3,0.60172403,1.77e-05
527,3,0.55637878,1.77e-05
528,3,0.54001635,1.77e-05
529,3,0.59758514,1.78e-05
530,3,0.60290039,1.78e-05
531,3,0.49298629,1.78e-05
532,3,0.57273078,1.79e-05
533,3,0.48525381,1.79e-05
534,3,0.58460844,1.79e-05
535,3,0.64764786,1.8e-05
536,3,0.49461699,1.8e-05
537,3,0.54243386,1.8e-05
538,3,0.53004193,1.81e-05
539,3,0.54989946,1.81e-05
540,3,0.57407522,1.81e-05
541,3,0.55184078,1.82e-05
542,3,0.60275453,1.82e-05
543,3,0.60526383,1.82e-05
544,3,0.54613507,1.83e-05
545,3,0.60595709,1.83e-05
546,3,0.52268755,1.83e-05
547,3,0.56374764,1.84e-05
548,3,0.65586627,1.84e-05
549,3,0.52169585,1.84e-05
550,3,0.52552843,1.85e-05
551,3,0.57922304,1.85e-05
552,3,0.51595652,1.85e-05
553,3,0.53403777,1.86e-05
554,3,0.51448154,1.86e-05
555,3,0.55512965,1.86e-05
556,3,0.51774442,1.87e-05
557,3,0.59098160,1.87e-05
558,3,0.56041253,1.87e-05
559,3,0.52747262,1.88e-05
560,3,0.57751840,1.88e-05
561,3,0.49838871,1.88e-05
562,3,0.50500661,1.89e-05
563,3,0.50276887,1.89e-05
564,3,0.48479837,1.89e-05
565,3,0.49548241,1.9e-05
566,3,0.59363449,1.9e-05
567,3,0.52541876,1.9e-05
568,3,0.54718071,1.91e-05
569,3,0.55718154,1.91e-05
570,3,0.49224466,1.91e-05
571,3,0.48594928,1.92e-05
572,3,0.51566291,1.92e-05
573,3,0.58906066,1.92e-05
574,3,0.65667748,1.93e-05
575,3,0.46570271,1.93e-05
576,3,0.48766875,1.93e-05
577,3,0.48042354,1.94e-05
578,3,0.62034583,1.94e-05
579,3,0.58111393,1.94e-05
580,3,0.48621234,1.95e-05
581,3,0.52455622,1.95e-05
582,3,0.53345263,1.95e-05
583,3,0.55275965,1.96e-05
584,3,0.57081461,1.96e-05
585,3,0.56636798,1.96e-05
586,3,0.51286155,1.97e-05
587,3,0.55896789,1.97e-05
588,3,0.50307727,1.97e-05
589,3,0.54789490,1.98e-05
590,3,0.58248413,1.98e-05
591,3,0.49477205,1.98e-05
592,3,0.58743763,1.99e-05
593,3,0.44474393,1.99e-05
594,3,0.46908912,1.99e-05
595,3,0.56620401,2e-05
596,3,0.50158536,2e-05
597,3,0.49871904,2e-05
598,3,0.56454730,2.01e-05
599,3,0.45910519,2.01e-05
600,3,0.55737054,2.01e-05
601,3,0.51122904,2.02e-05
602,3,0.53966630,2.02e-05
603,3,0.53246033,2.02e-05
604,3,0.46904439,2.03e-05
605,3,0.52795243,2.03e-05
606,3,0.52994233,2.03e-05
607,3,0.45053837,2.04e-05
608,3,0.49514970,2.04e-05
609,3,0.47724217,2.04e-05
610,3,0.42871493,2.05e-05
611,3,0.53386986,2.05e-05
612,3,0.52027225,2.05e-05
613,3,0.57134211,2.06e-05
614,3,0.48948225,2.06e-05
615,3,0.52351546,2.06e-05
616,3,0.50078034,2.07e-05
617,3,0.44922516,2.07e-05
618,3,0.50620103,2.07e-05
619,3,0.50045329,2.08e-05
620,3,0.41726169,2.08e-05
621,3,0.44723624,2.08e-05
622,3,0.58915806,2.09e-05
623,3,0.50766742,2.09e-05
624,3,0.42232209,2.09e-05
625,3,0.54370445,2.1e-05
626,3,0.52843809,2.1e-05
627,3,0.49584764,2.1e-05
628,3,0.53362131,2.11e-05
629,3,0.48560667,2.11e-05
630,3,0.56093836,2.11e-05
631,3,0.44492173,2.12e-05
632,3,0.50342345,2.12e-05
633,3,0.48301587,2.12e-05
634,3,0.44317526,2.13e-05
635,3,0.56132096,2.13e-05
636,3,0.46498871,2.13e-05
637,3,0.43966350,2.14e-05
638,3,0.48339301,2.14e-05
639,3,0.52333248,2.14e-05
640,3,0.49265859,2.15e-05
641,3,0.54607475,2.15e-05
642,3,0.43156275,2.15e-05
643,3,0.50788641,2.16e-05
644,3,0.52703500,2.16e-05
645,3,0.51822650,2.16e-05
646,3,0.44616216,2.17e-05
647,3,0.49193984,2.17e-05
648,3,0.47568148,2.17e-05
649,3,0.46461713,2.18e-05
650,3,0.49427986,2.18e-05
651,3,0.54763556,2.18e-05
652,3,0.43838483,2.19e-05
653,3,0.47437757,2.19e-05
654,3,0.56068444,2.19e-05
655,3,0.55046308,2.2e-05
656,3,0.42013273,2.2e-05
657,3,0.54456300,2.2e-05
658,3,0.43890244,2.21e-05
659,3,0.42189384,2.21e-05
660,3,0.45435366,2.21e-05
661,3,0.50522566,2.22e-05
662,3,0.50850517,2.22e-05
663,3,0.50979078,2.22e-05
664,3,0.43563995,2.23e-05
665,3,0.46824980,2.23e-05
666,3,0.41594851,2.23e-05
667,3,0.45955366,2.24e-05
668,3,0.43115044,2.24e-05
669,3,0.47657013,2.24e-05
670,3,0.49965823,2.25e-05
671,3,0.45534849,2.25e-05
672,3,0.44233641,2.26e-05
673,4,0.51316017,2.26e-05
674,4,0.45074749,2.26e-05
675,4,0.54584479,2.27e-05
676,4,0.46305797,2.27e-05
677,4,0.38322872,2.27e-05
678,4,0.47102022,2.28e-05
679,4,0.52376169,2.28e-05
680,4,0.40882993,2.28e-05
681,4,0.43232799,2.29e-05
682,4,0.53895307,2.29e-05
683,4,0.46488756,2.29e-05
684,4,0.50734746,2.3e-05
685,4,0.52616096,2.3e-05
686,4,0.46017039,2.3e-05
687,4,0.46309972,2.31e-05
688,4,0.47963068,2.31e-05
689,4,0.53955317,2.31e-05
690,4,0.41805047,2.32e-05
691,4,0.48425016,2.32e-05
692,4,0.43223101,2.32e-05
693,4,0.52471197,2.33e-05
694,4,0.48755321,2.33e-05
695,4,0.42628026,2.33e-05
696,4,0.49412721,2.34e-05
697,4,0.45531806,2.34e-05
698,4,0.44362324,2.34e-05
699,4,0.48289940,2.35e-05
700,4,0.46735641,2.35e-05
701,4,0.42872378,2.35e-05
702,4,0.54666251,2.36e-05
703,4,0.41412029,2.36e-05
704,4,0.45785654,2.36e-05
705,4,0.50693047,2.37e-05
706,4,0.42405343,2.37e-05
707,4,0.45856771,2.37e-05
708,4,0.57156301,2.38e-05
709,4,0.48127860,2.38e-05
710,4,0.44198167,2.38e-05
711,4,0.55039918,2.39e-05
712,4,0.47370395,2.39e-05
713,4,0.49208364,2.39e-05
714,4,0.46731085,2.4e-05
715,4,0.45368147,2.4e-05
716,4,0.42956829,2.4e-05
717,4,0.50329745,2.41e-05
718,4,0.47248834,2.41e-05
719,4,0.53668612,2.41e-05
720,4,0.45598644,2.42e-05
721,4,0.40699190,2.42e-05
722,4,0.40047044,2.42e-05
723,4,0.51359212,2.43e-05
724,4,0.36924586,2.43e-05
725,4,0.46530122,2.43e-05
726,4,0.46794221,2.44e-05
727,4,0.46582866,2.44e-05
728,4,0.47753793,2.44e-05
729,4,0.50380123,2.45e-05
730,4,0.41010424,2.45e-05
731,4,0.42727852,2.45e-05
732,4,0.44184276,2.46e-05
733,4,0.42191848,2.46e-05
734,4,0.38355476,2.46e-05
735,4,0.42176867,2.47e-05
736,4,0.47151828,2.47e-05
737,4,0.40402764,2.47e-05
738,4,0.40931624,2.48e-05
739,4,0.42441747,2.48e-05
740,4,0.35747075,2.48e-05
741,4,0.46339285,2.49e-05
742,4,0.49415240,2.49e-05
743,4,0.48028347,2.49e-05
744,4,0.41495940,2.5e-05
745,4,0.53732908,2.5e-05
746,4,0.43616638,2.5e-05
747,4,0.46551913,2.51e-05
748,4,0.45189238,2.51e-05
749,4,0.45680380,2.51e-05
750,4,0.43277663,2.52e-05
751,4,0.41351599,2.52e-05
752,4,0.41097957,2.52e-05
753,4,0.38671607,2.53e-05
754,4,0.36530137,2.53e-05
755,4,0.37020367,2.53e-05
756,4,0.37261117,2.54e-05
757,4,0.44807482,2.54e-05
758,4,0.49044418,2.54e-05
759,4,0.40001187,2.55e-05
760,4,0.46880502,2.55e-05
