step,epoch,loss,lr
451,3,0.52367091,1.52e-05
452,3,0.52912313,1.52e-05
453,3,0.56827712,1.52e-05
454,3,0.56271148,1.53e-05
455,3,0.56667733,1.53e-05
456,3,0.51780665,1.53e-05
457,3,0.58222985,1.54e-05
458,3,0.53977722,1.54e-05
459,3,0.49710059,1.54e-05
460,3,0.48728678,1.55e-05
461,3,0.58704829,1.55e-05
462,3,0.48721704,1.55e-05
463,3,0.53211343,1.56e-05
464,3,0.47843432,1.56e-05
465,3,0.57004941,1.56e-05
466,3,0.52437294,1.57e-05
467,3,0.52848792,1.57e-05
468,3,0.41883311,1.57e-05
469,3,0.50066632,1.58e-05
470,3,0.47409678,1.58e-05
471,3,0.52214170,1.58e-05
472,3,0.44871697,1.59e-05
473,3,0.46977934,1.59e-05
474,3,0.47855744,1.59e-05
475,3,0.51660728,1.6e-05
476,3,0.50912493,1.6e-05
477,3,0.51964253,1.6e-05
478,3,0.42489409,1.61e-05
479,3,0.46082282,1.61e-05
480,3,0.43323916,1.61e-05
481,3,0.48668307,1.62e-05
482,3,0.56832308,1.62e-05
483,3,0.50686091,1.62e-05
484,3,0.50134248,1.63e-05
485,3,0.53656662,1.63e-05
486,3,0.50919825,1.63e-05
487,3,0.44472170,1.64e-05
488,3,0.44493270,1.64e-05
489,3,0.46502203,1.64e-05
490,3,0.54253215,1.65e-05
491,3,0.53070086,1.65e-05
492,3,0.51206386,1.65e-05
493,3,0.46282119,1.66e-05
494,3,0.43412289,1.66e-05
495,3,0.46894178,1.66e-05
496,3,0.58903331,1.67e-05
497,3,0.49539351,1.67e-05
498,3,0.51350558,1.67e-05
499,3,0.49297112,1.68e-05
500,3,0.44866961,1.68e-05
501,3,0.53900123,1.68e-05
502,3,0.46014413,1.69e-05
503,3,0.47180271,1.69e-05
504,3,0.42683190,1.69e-05
505,3,0.43203831,1.7e-05
506,3,0.45722979,1.7e-05
507,3,0.46512598,1.7e-05
508,3,0.49065202,1.71e-05
509,3,0.45770812,1.71e-05
510,3,0.44997320,1.71e-05
511,3,0.44698071,1.72e-05
512,3,0.43139443,1.72e-05
513,3,0.50104463,1.72e-05
514,3,0.42452842,1.73e-05
515,3,0.51578093,1.73e-05
516,3,0.48800206,1.73e-05
517,3,0.53752631,1.74e-05
518,3,0.47560987,1.74e-05
519,3,0.45230669,1.74e-05
520,3,0.39407834,1.75e-05
521,3,0.46845469,1.75e-05
522,3,0.52323669,1.75e-05
523,3,0.41155443,1.76e-05
524,3,0.50424755,1.76e-05
525,3,0.46982932,1.76e-05
526,3,0.47773656,1.77e-05
527,3,0.43664289,1.77e-05
528,3,0.45615745,1.77e-05
529,3,0.46165180,1.78e-05
530,3,0.45945954,1.78e-05
531,3,0.38968500,1.78e-05
532,3,0.48691744,1.79e-05
533,3,0.38906687,1.79e-05
534,3,0.44689080,1.79e-05
535,3,0.53511947,1.8e-05
536,3,0.36657557,1.8e-05
537,3,0.44242638,1.8e-05
538,3,0.43645465,1.81e-05
539,3,0.41877371,1.81e-05
540,3,0.43417868,1.81e-05
541,3,0.45963725,1.82e-05
542,3,0.46621627,1.82e-05
543,3,0.48596770,1.82e-05
544,3,0.42991632,1.83e-05
545,3,0.54613203,1.83e-05
546,3,0.39847106,1.83e-05
547,3,0.45108593,1.84e-05
548,3,0.52116048,1.84e-05
549,3,0.40836439,1.84e-05
550,3,0.38566157,1.85e-05
551,3,0.48963866,1.85e-05
552,3,0.44857258,1.85e-05
553,3,0.41796693,1.86e-05
554,3,0.39639354,1.86e-05
555,3,0.42933950,1.86e-05
556,3,0.40059060,1.87e-05
557,3,0.46420118,1.87e-05
558,3,0.43459010,1.87e-05
559,3,0.38868386,1.88e-05
560,3,0.43099102,1.88e-05
561,3,0.40532637,1.88e-05
562,3,0.40564239,1.89e-05
563,3,0.38986391,1.89e-05
564,3,0.37698340,1.89e-05
565,3,0.37532181,1.9e-05
566,3,0.47271228,1.9e-05
567,3,0.45347080,1.9e-05
568,3,0.39962721,1.91e-05
569,3,0.48577058,1.91e-05
570,3,0.40336001,1.91e-05
571,3,0.41185039,1.92e-05
572,3,0.40057474,1.92e-05
573,3,0.45820564,1.92e-05
574,3,0.51881784,1.93e-05
575,3,0.36908907,1.93e-05
576,3,0.40884697,1.93e-05
577,3,0.37182969,1.94e-05
578,3,0.49533623,1.94e-05
579,3,0.46486077,1.94e-05
580,3,0.36604685,1.95e-05
581,3,0.37747812,1.95e-05
582,3,0.38974485,1.95e-05
583,3,0.45156536,1.96e-05
584,3,0.43537188,1.96e-05
585,3,0.46796626,1.96e-05
586,3,0.40417624,1.97e-05
587,3,0.46383452,1.97e-05
588,3,0.39712918,1.97e-05
589,3,0.45295280,1.98e-05
590,3,0.44175789,1.98e-05
591,3,0.39707670,1.98e-05
592,3,0.44064021,1.99e-05
593,3,0.36734840,1.99e-05
594,3,0.37525028,1.99e-05
