step,epoch,loss,lr
731,2,0.08743446,1.098e-05
732,2,0.09433793,1.101e-05
733,2,0.12325861,1.101e-05
734,2,0.08529694,1.104e-05
735,2,0.11991774,1.104e-05
736,2,0.09229002,1.107e-05
737,2,0.08776906,1.107e-05
738,2,0.09862308,1.11e-05
739,2,0.12069881,1.11e-05
740,2,0.10009367,1.113e-05
741,2,0.10405104,1.113e-05
742,2,0.12928171,1.116e-05
743,2,0.14413479,1.116e-05
744,2,0.08378015,1.119e-05
745,2,0.08559112,1.119e-05
746,2,0.10017809,1.122e-05
747,2,0.10532310,1.122e-05
748,2,0.11301138,1.125e-05
749,2,0.09814230,1.125e-05
750,2,0.08193737,1.128e-05
751,2,0.10107539,1.128e-05
752,2,0.10899242,1.131e-05
753,2,0.11423450,1.131e-05
754,2,0.10401034,1.134e-05
755,2,0.11747427,1.134e-05
756,2,0.10886134,1.137e-05
757,2,0.12419613,1.137e-05
758,2,0.10636909,1.14e-05
759,2,0.08423752,1.14e-05
760,2,0.10193364,1.143e-05
761,2,0.09916583,1.143e-05
762,2,0.12145277,1.146e-05
763,2,0.09758040,1.146e-05
764,2,0.10098932,1.149e-05
765,2,0.10186478,1.149e-05
766,2,0.10157248,1.152e-05
767,2,0.09572141,1.152e-05
768,2,0.09096961,1.155e-05
769,2,0.11650226,1.155e-05
770,2,0.10325268,1.158e-05
771,2,0.08578486,1.158e-05
772,2,0.12292985,1.161e-05
773,2,0.08800407,1.161e-05
774,2,0.10848065,1.164e-05
775,2,0.08715461,1.164e-05
776,2,0.14462857,1.167e-05
777,2,0.10485823,1.167e-05
778,2,0.10183726,1.17e-05
779,2,0.10178619,1.17e-05
780,2,0.09852158,1.173e-05
781,2,0.09787975,1.173e-05
782,2,0.10157754,1.176e-05
783,2,0.08027419,1.176e-05
784,2,0.08682485,1.179e-05
785,2,0.08611242,1.179e-05
786,2,0.09540837,1.182e-05
787,2,0.09690873,1.182e-05
788,2,0.08598930,1.185e-05
789,2,0.11600610,1.185e-05
790,2,0.07869892,1.188e-05
791,2,0.09113513,1.188e-05
792,2,0.10648318,1.191e-05
793,2,0.08558224,1.191e-05
794,2,0.11983643,1.194e-05
795,2,0.09668458,1.194e-05
796,2,0.10424528,1.197e-05
797,2,0.09011996,1.197e-05
798,2,0.09830845,1.2e-05
799,2,0.10145155,1.2e-05
800,2,0.09113012,1.203e-05
801,2,0.07622296,1.203e-05
802,2,0.10560515,1.206e-05
803,2,0.11081399,1.206e-05
804,2,0.09545656,1.209e-05
805,2,0.10467410,1.209e-05
806,2,0.09052330,1.212e-05
807,2,0.06862190,1.212e-05
808,2,0.09041543,1.215e-05
809,2,0.07499111,1.215e-05
810,2,0.10930739,1.218e-05
811,2,0.10294437,1.218e-05
812,2,0.06721786,1.221e-05
